"adm_03","rowcacode3","year","month","seasonaltotal_precip","seasonalmean_precip"
"Tahoua I","NER005013001",2011,8,102.843219944348,17.1405366573914
"Tahoua I","NER005013001",2011,9,43.6356685097254,7.27261141828756
"Tahoua I","NER005013001",2012,6,60.5455527042673,10.0909254507112
"Tahoua I","NER005013001",2012,7,70.8400819473879,11.8066803245647
"Tahoua I","NER005013001",2012,8,142.758981354103,23.7931635590171
"Tahoua I","NER005013001",2012,9,103.441235510767,17.2402059184612
"Tahoua I","NER005013001",2013,6,32.6501264312669,5.44168773854449
"Tahoua I","NER005013001",2013,7,63.9126090500421,10.6521015083403
"Tahoua I","NER005013001",2013,8,156.725513098391,26.1209188497318
"Tahoua I","NER005013001",2013,9,48.2288842653053,8.03814737755089
"Tahoua I","NER005013001",2014,6,37.0268505641013,6.17114176068354
"Tahoua I","NER005013001",2014,7,107.640440082571,17.9400733470952
"Tahoua I","NER005013001",2014,8,132.697918158148,22.1163196930246
"Tahoua I","NER005013001",2014,9,58.689079112208,9.781513185368
"Tahoua I","NER005013001",2015,6,36.1591217994265,6.02652029990441
"Tahoua I","NER005013001",2015,7,73.464622171727,12.2441036952878
"Tahoua I","NER005013001",2015,8,156.358121862378,26.0596869770629
"Tahoua I","NER005013001",2015,9,84.3770855761978,14.062847596033
"Tahoua I","NER005013001",2016,6,46.8148076034464,7.80246793390774
"Tahoua I","NER005013001",2016,7,116.730267318097,19.4550445530162
"Tahoua I","NER005013001",2016,8,103.067531141556,17.1779218569261
"Tahoua I","NER005013001",2016,9,72.7538870651737,12.1256478441956
"Tahoua I","NER005013001",2017,6,70.3336004829641,11.7222667471607
"Tahoua I","NER005013001",2017,7,95.1095971449691,15.8515995241615
"Tahoua I","NER005013001",2017,8,89.9266902955912,14.9877817159319
"Tahoua I","NER005013001",2017,9,33.5129371924553,5.58548953207589
"Tahoua I","NER005013001",2018,6,39.9980936189191,6.66634893648652
"Tahoua I","NER005013001",2018,7,84.5833224342084,14.0972204057014
"Tahoua I","NER005013001",2018,8,202.927733857274,33.8212889762124
"Tahoua I","NER005013001",2018,9,73.0584420847983,12.1764070141331
"Tahoua I","NER005013001",2019,6,58.0973410469469,9.68289017449115
"Tahoua I","NER005013001",2019,7,71.5240520893943,11.9206753482324
"Tahoua I","NER005013001",2019,8,121.561710516328,20.2602850860547
"Tahoua I","NER005013001",2019,9,57.9111858385679,9.65186430642798
"Tahoua I","NER005013001",2020,6,54.9244293002919,9.15407155004864
"Tahoua I","NER005013001",2020,7,142.096530328841,23.6827550548069
"Tahoua I","NER005013001",2020,8,187.497066051539,31.2495110085898
"Tahoua I","NER005013001",2020,9,96.0189127260611,16.0031521210102
"Tahoua I","NER005013001",2021,6,37.7739403511827,6.29565672519712
"Tahoua I","NER005013001",2021,7,128.779039850892,21.463173308482
"Tahoua I","NER005013001",2021,8,155.28839496456,25.88139916076
"Tahoua I","NER005013001",2021,9,41.8895803767055,6.98159672945091
"Tahoua II","NER005013002",1981,6,49.5378249575218,8.25630415958696
"Tahoua II","NER005013002",1981,7,95.0617314212466,15.8436219035411
"Tahoua II","NER005013002",1981,8,119.189321213031,19.8648868688385
"Tahoua II","NER005013002",1981,9,57.2935340168191,9.54892233613652
"Tahoua II","NER005013002",1982,6,36.0655939631826,6.01093232719711
"Tahoua II","NER005013002",1982,7,63.7234441824035,10.6205740304006
"Tahoua II","NER005013002",1982,8,117.715204947511,19.6192008245852
"Tahoua II","NER005013002",1982,9,14.8443145427945,2.47405242379908
"Tahoua II","NER005013002",1983,6,33.9388919314584,5.6564819885764
"Tahoua II","NER005013002",1983,7,71.0155783980721,11.835929733012
"Tahoua II","NER005013002",1983,8,117.226083856251,19.5376806427084
"Tahoua II","NER005013002",1983,9,45.6975883509465,7.61626472515776
"Tahoua II","NER005013002",1984,6,20.7683473027453,3.46139121712422
"Tahoua II","NER005013002",1984,7,52.4038395196394,8.73397325327323
"Tahoua II","NER005013002",1984,8,25.7816112387827,4.29693520646378
"Tahoua II","NER005013002",1984,9,53.7600068081614,8.96000113469356
"Tahoua II","NER005013002",1985,6,34.9215747780402,5.8202624630067
"Tahoua II","NER005013002",1985,7,68.6447438287721,11.4407906381287
"Tahoua II","NER005013002",1985,8,90.0699935595917,15.0116655932653
"Tahoua II","NER005013002",1985,9,61.6095184484553,10.2682530747426
"Tahoua II","NER005013002",1986,6,55.3340114596654,9.22233524327758
"Tahoua II","NER005013002",1986,7,102.783372602623,17.1305621004371
"Tahoua II","NER005013002",1986,8,121.295401085645,20.2159001809409
"Tahoua II","NER005013002",1986,9,72.1966338798391,12.0327723133065
"Tahoua II","NER005013002",1987,6,36.5704867999278,6.0950811333213
"Tahoua II","NER005013002",1987,7,56.7265787725759,9.45442979542931
"Tahoua II","NER005013002",1987,8,133.422875464352,22.2371459107253
"Tahoua II","NER005013002",1987,9,44.0854927202207,7.34758212003678
"Tahoua II","NER005013002",1988,6,50.2799221839596,8.37998703065993
"Tahoua II","NER005013002",1988,7,142.342909663416,23.723818277236
"Tahoua II","NER005013002",1988,8,179.371026541556,29.8951710902594
"Tahoua II","NER005013002",1988,9,60.2092254671716,10.0348709111953
"Tahoua II","NER005013002",1989,6,48.8540285660848,8.14233809434746
"Tahoua II","NER005013002",1989,7,73.9342128509014,12.3223688084836
"Tahoua II","NER005013002",1989,8,227.053387540066,37.8422312566777
"Tahoua II","NER005013002",1989,9,50.1683287164834,8.3613881194139
"Tahoua II","NER005013002",1990,6,38.5386083615635,6.42310139359392
"Tahoua II","NER005013002",1990,7,97.1927049009003,16.1987841501501
"Tahoua II","NER005013002",1990,8,119.265330436114,19.8775550726857
"Tahoua II","NER005013002",1990,9,33.8046714694654,5.63411191157756
"Tahoua II","NER005013002",1991,6,41.1454425031439,6.85757375052399
"Tahoua II","NER005013002",1991,7,118.363525298129,19.7272542163548
"Tahoua II","NER005013002",1991,8,178.456881628494,29.742813604749
"Tahoua II","NER005013002",1991,9,36.1252121981556,6.0208686996926
"Tahoua II","NER005013002",1992,6,44.2926397053771,7.38210661756285
"Tahoua II","NER005013002",1992,7,99.0609138639635,16.5101523106606
"Tahoua II","NER005013002",1992,8,146.923617531582,24.487269588597
"Tahoua II","NER005013002",1992,9,30.8561621209804,5.14269368683006
"Tahoua II","NER005013002",1993,6,53.2362605384113,8.87271008973522
"Tahoua II","NER005013002",1993,7,67.4723615536667,11.2453935922778
"Tahoua II","NER005013002",1993,8,94.0923886089899,15.682064768165
"Tahoua II","NER005013002",1993,9,30.5687898742953,5.09479831238255
"Tahoua II","NER005013002",1994,6,44.546835630328,7.42447260505467
"Tahoua II","NER005013002",1994,7,157.948961597991,26.3248269329985
"Tahoua II","NER005013002",1994,8,189.155327444556,31.525887907426
"Tahoua II","NER005013002",1994,9,114.02138627537,19.0035643792283
"Tahoua II","NER005013002",1995,6,49.9135314942896,8.31892191571493
"Tahoua II","NER005013002",1995,7,75.7932758607569,12.6322126434595
"Tahoua II","NER005013002",1995,8,155.355770231072,25.8926283718453
"Tahoua II","NER005013002",1995,9,63.6546801502344,10.6091133583724
"Tahoua II","NER005013002",1996,6,56.4773803707958,9.41289672846597
"Tahoua II","NER005013002",1996,7,78.8153974587387,13.1358995764565
"Tahoua II","NER005013002",1996,8,119.513190130252,19.9188650217086
"Tahoua II","NER005013002",1996,9,59.2240624952235,9.87067708253725
"Tahoua II","NER005013002",1997,6,68.8190537327157,11.469842288786
"Tahoua II","NER005013002",1997,7,63.9060175944817,10.6510029324136
"Tahoua II","NER005013002",1997,8,82.2817980504381,13.7136330084064
"Tahoua II","NER005013002",1997,9,40.7278452822682,6.78797421371137
"Tahoua II","NER005013002",1998,6,65.3454303539669,10.8909050589945
"Tahoua II","NER005013002",1998,7,117.126267919247,19.5210446532078
"Tahoua II","NER005013002",1998,8,102.980236378491,17.1633727297485
"Tahoua II","NER005013002",1998,9,88.7206578284832,14.7867763047472
"Tahoua II","NER005013002",1999,6,19.0940673126141,3.18234455210235
"Tahoua II","NER005013002",1999,7,113.336379168217,18.8893965280362
"Tahoua II","NER005013002",1999,8,237.391213707137,39.5652022845228
"Tahoua II","NER005013002",1999,9,57.5696041737386,9.59493402895643
"Tahoua II","NER005013002",2000,6,61.7014552571495,10.2835758761916
"Tahoua II","NER005013002",2000,7,102.085437015186,17.0142395025309
"Tahoua II","NER005013002",2000,8,134.198132497077,22.3663554161796
"Tahoua II","NER005013002",2000,9,29.3394966362485,4.88991610604142
"Tahoua II","NER005013002",2001,6,58.7658733373608,9.79431222289347
"Tahoua II","NER005013002",2001,7,126.145730927058,21.0242884878429
"Tahoua II","NER005013002",2001,8,138.867595562912,23.1445992604853
"Tahoua II","NER005013002",2001,9,60.2461513644151,10.0410252274025
"Tahoua II","NER005013002",2002,6,58.0116528218458,9.66860880364097
"Tahoua II","NER005013002",2002,7,105.424395663601,17.5707326106001
"Tahoua II","NER005013002",2002,8,98.7656956062978,16.4609492677163
"Tahoua II","NER005013002",2002,9,78.9541052222692,13.1590175370449
"Tahoua II","NER005013002",2003,6,76.5287357344271,12.7547892890712
"Tahoua II","NER005013002",2003,7,107.665047420625,17.9441745701042
"Tahoua II","NER005013002",2003,8,123.622539346511,20.6037565577519
"Tahoua II","NER005013002",2003,9,51.0733476679913,8.51222461133188
"Tahoua II","NER005013002",2004,6,46.2431068723766,7.70718447872943
"Tahoua II","NER005013002",2004,7,84.7417151462758,14.123619191046
"Tahoua II","NER005013002",2004,8,143.271059781643,23.8785099636072
"Tahoua II","NER005013002",2004,9,33.2029571714675,5.53382619524458
"Tahoua II","NER005013002",2005,6,73.3811454752635,12.2301909125439
"Tahoua II","NER005013002",2005,7,99.0302807293437,16.5050467882239
"Tahoua II","NER005013002",2005,8,133.352940039958,22.2254900066597
"Tahoua II","NER005013002",2005,9,52.8763054709514,8.81271757849191
"Tahoua II","NER005013002",2006,6,21.4595254349864,3.57658757249774
"Tahoua II","NER005013002",2006,7,98.5974140572162,16.4329023428694
"Tahoua II","NER005013002",2006,8,99.8945111956186,16.6490851992698
"Tahoua II","NER005013002",2006,9,137.591533436554,22.9319222394257
"Tahoua II","NER005013002",2007,6,32.7925740500737,5.46542900834562
"Tahoua II","NER005013002",2007,7,81.3081175982698,13.551352933045
"Tahoua II","NER005013002",2007,8,188.128106782193,31.3546844636989
"Tahoua II","NER005013002",2007,9,56.3277301247978,9.38795502079963
"Tahoua II","NER005013002",2008,6,71.6091713389867,11.9348618898311
"Tahoua II","NER005013002",2008,7,93.9492100943425,15.6582016823904
"Tahoua II","NER005013002",2008,8,128.119187883544,21.3531979805907
"Tahoua II","NER005013002",2008,9,78.7772062740283,13.1295343790047
"Tahoua II","NER005013002",2009,6,42.9859878459596,7.16433130765993
"Tahoua II","NER005013002",2009,7,77.488148154064,12.9146913590107
"Tahoua II","NER005013002",2009,8,93.2123917673366,15.5353986278894
"Tahoua II","NER005013002",2009,9,82.7682197393934,13.7947032898989
"Tahoua II","NER005013002",2010,6,67.7235222072704,11.2872537012117
"Tahoua II","NER005013002",2010,7,76.1414732770533,12.6902455461755
"Tahoua II","NER005013002",2010,8,140.585232092487,23.4308720154145
"Tahoua II","NER005013002",2010,9,58.3006985970466,9.71678309950776
"Tahoua II","NER005013002",2011,6,91.8127403691288,15.3021233948548
"Tahoua II","NER005013002",2011,7,59.2462034820156,9.8743672470026
"Tahoua II","NER005013002",2011,8,99.9053999797352,16.6508999966225
"Tahoua II","NER005013002",2011,9,46.9032183468291,7.81720305780485
"Tahoua II","NER005013002",2012,6,61.5155628049485,10.2525938008248
"Tahoua II","NER005013002",2012,7,71.8609424571834,11.9768237428639
"Tahoua II","NER005013002",2012,8,142.09946865766,23.6832447762766
"Tahoua II","NER005013002",2012,9,92.8425606357479,15.473760105958
"Tahoua II","NER005013002",2013,6,32.4393332488697,5.40655554147829
"Tahoua II","NER005013002",2013,7,61.9035916012886,10.3172652668814
"Tahoua II","NER005013002",2013,8,154.301708790227,25.7169514650379
"Tahoua II","NER005013002",2013,9,46.0508545830283,7.67514243050472
"Tahoua II","NER005013002",2014,6,38.6321796155457,6.43869660259095
"Tahoua II","NER005013002",2014,7,103.058001140951,17.1763335234918
"Tahoua II","NER005013002",2014,8,127.796010211055,21.2993350351759
"Tahoua II","NER005013002",2014,9,58.9543829122683,9.82573048537804
"Tahoua II","NER005013002",2015,6,34.9040942470549,5.81734904117581
"Tahoua II","NER005013002",2015,7,71.844770558007,11.9741284263345
"Tahoua II","NER005013002",2015,8,155.906327236786,25.9843878727976
"Tahoua II","NER005013002",2015,9,83.0374349070286,13.8395724845048
"Tahoua II","NER005013002",2016,6,43.9895000738435,7.33158334564059
"Tahoua II","NER005013002",2016,7,110.076600113906,18.3461000189844
"Tahoua II","NER005013002",2016,8,104.035086135436,17.3391810225727
"Tahoua II","NER005013002",2016,9,70.8764900438016,11.8127483406336
"Tahoua II","NER005013002",2017,6,72.1991334976171,12.0331889162695
"Tahoua II","NER005013002",2017,7,92.5858113820564,15.4309685636761
"Tahoua II","NER005013002",2017,8,88.0402780676118,14.6733796779353
"Tahoua II","NER005013002",2017,9,33.1017464310803,5.51695773851338
"Tahoua II","NER005013002",2018,6,40.1482662311233,6.69137770518721
"Tahoua II","NER005013002",2018,7,81.645569890983,13.6075949818305
"Tahoua II","NER005013002",2018,8,201.672383724103,33.6120639540171
"Tahoua II","NER005013002",2018,9,70.5586723756702,11.7597787292784
"Tahoua II","NER005013002",2019,6,59.7994603465748,9.96657672442914
"Tahoua II","NER005013002",2019,7,68.1631095663318,11.3605182610553
"Tahoua II","NER005013002",2019,8,116.93135364812,19.4885589413533
"Tahoua II","NER005013002",2019,9,55.3141521013315,9.21902535022191
"Tahoua II","NER005013002",2020,6,55.0130147653458,9.16883579422429
"Tahoua II","NER005013002",2020,7,136.415015501652,22.7358359169421
"Tahoua II","NER005013002",2020,8,181.384223235395,30.2307038725658
"Tahoua II","NER005013002",2020,9,94.9835051813101,15.830584196885
"Tahoua II","NER005013002",2021,6,36.4977272945316,6.0829545490886
"Tahoua II","NER005013002",2021,7,122.400143347082,20.4000238911803
"Tahoua II","NER005013002",2021,8,149.869958171449,24.9783263619082
"Tahoua II","NER005013002",2021,9,39.8394585504887,6.63990975841478
"Abala","NER006001001",1981,6,29.1800027277393,4.86333378795656
"Abala","NER006001001",1981,7,96.7672966150971,16.1278827691829
"Abala","NER006001001",1981,8,100.40112096419,16.7335201606983
"Abala","NER006001001",1981,9,35.5889506194751,5.93149176991252
"Abala","NER006001001",1982,6,27.5433677397964,4.59056128996607
"Abala","NER006001001",1982,7,73.7124111475966,12.2854018579328
"Abala","NER006001001",1982,8,122.473488936442,20.4122481560737
"Abala","NER006001001",1982,9,10.6319088404975,1.77198480674958
"Abala","NER006001001",1983,6,30.6771016623714,5.1128502770619
"Abala","NER006001001",1983,7,94.0683613086553,15.6780602181092
"Abala","NER006001001",1983,8,105.702606347233,17.6171010578721
"Abala","NER006001001",1983,9,27.7154520973664,4.61924201622774
"Abala","NER006001001",1984,6,11.7489406356562,1.95815677260937
"Abala","NER006001001",1984,7,48.6216108926031,8.10360181543385
"Abala","NER006001001",1984,8,17.2291046035068,2.8715174339178
"Abala","NER006001001",1984,9,43.6904940905056,7.28174901508427
"Abala","NER006001001",1985,6,23.2216880267564,3.87028133779274
"Abala","NER006001001",1985,7,71.7324358365236,11.9554059727539
"Abala","NER006001001",1985,8,80.1732149080776,13.3622024846796
"Abala","NER006001001",1985,9,33.7129630277658,5.6188271712943
"Abala","NER006001001",1986,6,30.6747336744843,5.11245561241406
"Abala","NER006001001",1986,7,92.2800078464928,15.3800013077488
"Abala","NER006001001",1986,8,103.819860830066,17.3033101383444
"Abala","NER006001001",1986,9,47.1556798722259,7.85927997870432
"Abala","NER006001001",1987,6,19.2225785503513,3.20376309172521
"Abala","NER006001001",1987,7,43.40027159174,7.23337859862333
"Abala","NER006001001",1987,8,109.564656201604,18.2607760336006
"Abala","NER006001001",1987,9,39.9007144019703,6.65011906699505
"Abala","NER006001001",1988,6,30.5739502516302,5.0956583752717
"Abala","NER006001001",1988,7,110.185517785322,18.3642529642204
"Abala","NER006001001",1988,8,137.843039113349,22.9738398522249
"Abala","NER006001001",1988,9,53.5852196336411,8.93086993894018
"Abala","NER006001001",1989,6,24.3760241098729,4.06267068497881
"Abala","NER006001001",1989,7,37.7187602273749,6.28646003789581
"Abala","NER006001001",1989,8,163.204935291582,27.2008225485969
"Abala","NER006001001",1989,9,35.3797847502263,5.89663079170438
"Abala","NER006001001",1990,6,28.1394074718957,4.68990124531596
"Abala","NER006001001",1990,7,76.8751530692448,12.8125255115408
"Abala","NER006001001",1990,8,92.8561670847634,15.4760278474606
"Abala","NER006001001",1990,9,27.6917342398376,4.61528903997293
"Abala","NER006001001",1991,6,34.581661195684,5.76361019928066
"Abala","NER006001001",1991,7,70.7216373850594,11.7869395641766
"Abala","NER006001001",1991,8,174.934229392702,29.1557048987837
"Abala","NER006001001",1991,9,24.9647340956278,4.16078901593796
"Abala","NER006001001",1992,6,31.869049856191,5.31150830936517
"Abala","NER006001001",1992,7,89.4028926513783,14.900482108563
"Abala","NER006001001",1992,8,177.853241410353,29.6422069017256
